Time(minutes) NodeBegin NodeEnd NrOfCars
46 318 119830854 32611537 3
46 318 32611537 32611536 4
46 318 32611536 31156860 4
46 319 38434747 36663891 13
46 320 36662878 32611538 1
46 320 32611538 38434746 4
46 321 36663896 36663897 4
46 321 36663897 32049282 6
46 321 32049282 32049280 7
46 322 27166981 27166979 14
46 322 27166979 36663898 8
46 323 28396129 251881593 11
46 323 251881593 251881590 12
46 323 251881590 28396130 13
46 323 28396130 35205156 14
46 323 35205156 35966966 18
46 324 35966854 35205154 1
46 324 35205154 32333991 1
46 324 32333991 251881589 1
46 324 251881589 251881591 1
46 324 251881591 32333990 2
46 325 255593701 32611540 2
46 325 32611540 251881607 2
46 325 251881607 36663568 2
46 325 36663568 36663567 0
46 326 36663892 31156891 0
46 326 31156891 251881611 0
46 326 251881611 31156893 0
46 326 31156893 31156894 5
46 326 31156894 251881640 6
46 326 251881640 31156896 7
46 326 31156896 251881676 3
46 326 251881676 31156898 3
46 326 31156898 251881680 0
46 326 251881680 31156899 0
46 326 31156899 255593781 0
46 327 255593754 32611544 2
46 327 32611544 251881736 2
46 327 251881736 32611543 1
46 327 32611543 255593780 1
46 327 255593780 251881677 1
46 327 251881677 32611542 1
46 327 32611542 251881650 1
46 327 251881650 32611541 3
46 327 32611541 255593701 4
46 328 36662877 27166975 2
46 328 27166975 36662292 3
46 329 36662293 32049285 14
46 329 32049285 36662876 12
46 330 27166983 35966616 5
46 330 35966616 27166981 6
46 331 35966966 35967063 11
46 331 35967063 35967064 12
46 331 35967064 35979802 17
46 331 35979802 35994444 17
46 331 35994444 35967065 17
46 331 35967065 27166981 17
46 332 35966966 35966863 6
46 332 35966863 32529957 6
46 333 32529957 35966864 3
46 333 35966864 35966965 6
46 334 32049280 35967060 1
46 334 35967060 35994442 2
46 334 35994442 35967061 2
46 334 35967061 35967062 2
46 334 35967062 35966965 1
46 335 32049280 35966617 6
46 335 35966617 32049278 2
46 336 27166983 35966853 1
46 336 35966853 35966850 1
46 336 35966850 35980954 1
46 336 35980954 35966851 1
46 336 35966851 35966852 1
46 336 35966852 35966854 1
46 337 33629032 251854445 10
46 337 251854445 35966860 13
46 337 35966860 35966857 3
46 337 35966857 35966855 3
46 337 35966855 35980955 2
46 337 35980955 35966858 2
46 337 35966858 35966861 2
46 337 35966861 32049278 11
46 338 32529957 35966869 3
46 338 35966869 35966870 3
46 338 35966870 35994441 3
46 338 35994441 35966871 3
46 338 35966871 35994440 3
46 338 35994440 35966862 3
46 338 35966862 35966856 3
46 338 35966856 35966859 3
46 338 35966859 35966861 4
46 339 251854445 35966860 0
46 339 35966860 35966614 9
46 339 35966614 32529956 11
46 339 32529956 35966615 11
46 339 35966615 35966854 0
46 340 35966853 35966847 0
46 340 35966847 35966848 0
46 340 35966848 35966849 0
46 340 35966849 35994438 0
46 340 35994438 35966868 0
46 340 35966868 35994435 0
46 340 35994435 35966867 0
46 340 35966867 35994437 0
46 340 35994437 35966866 0
46 340 35966866 35966865 0
46 340 35966865 35966864 0
46 341 35966615 35994434 0
46 341 35994434 35966612 0
46 341 35966612 35994427 0
46 341 35994427 35966613 0
46 341 35966613 35994426 0
46 341 35994426 35966611 0
46 341 35966611 35994424 0
46 341 35994424 35966610 0
46 341 35966610 35994430 1
46 341 35994430 35966616 1
46 342 35966617 35994431 0
46 342 35994431 35966606 0
46 342 35966606 35994422 1
46 342 35994422 35966607 1
46 342 35966607 35994423 1
46 342 35994423 35966608 1
46 342 35966608 35994429 2
46 342 35994429 35966609 2
46 342 35966609 35994433 2
46 342 35994433 35966614 2
46 343 36662876 251881563 0
46 343 251881563 36662879 0
46 343 36662879 36662888 0
46 343 36662888 36662890 0
46 343 36662890 36662889 0
46 343 36662889 36662878 0
46 345 36663568 32611565 2
46 345 32611565 36662079 4
46 345 36662079 36662078 4
46 345 36662078 32611564 4
46 345 32611564 36662878 0
46 346 36663891 32611563 9
46 346 32611563 36663554 9
46 346 36663554 36662885 7
46 346 36662885 32611566 7
46 346 32611566 36663892 3
46 347 36663898 36663899 0
46 347 36663899 36663900 0
46 347 36663900 36663918 0
46 347 36663918 36663901 0
46 347 36663901 36663902 0
46 347 36663902 251880750 0
46 347 251880750 36663892 0
46 348 36663891 251881562 3
46 348 251881562 36663893 3
46 348 36663893 36663894 3
46 348 36663894 251880731 2
46 348 251880731 36663895 2
46 348 36663895 36663917 2
46 348 36663917 36663896 2
46 349 36663567 36663566 0
46 349 36663566 36663570 0
46 349 36663570 36663565 0
46 349 36663565 251881323 0
46 349 251881323 36663564 0
46 349 36663564 36662877 0
46 350 36663898 36662077 3
46 350 36662077 27166977 2
46 350 27166977 36662877 2
46 351 36662077 36662071 0
46 351 36662071 36663908 0
46 351 36663908 36662072 0
46 351 36662072 36663907 0
46 351 36663907 36662073 0
46 351 36662073 36663906 0
46 351 36663906 36662074 0
46 351 36662074 36663905 0
46 351 36663905 36662075 0
46 351 36662075 36662079 0
46 352 35966358 32597424 4
46 352 32597424 35966361 4
46 352 35966361 251853854 0
46 352 251853854 251853855 0
46 352 251853855 251853856 0
46 352 251853856 251853857 0
46 352 251853857 32597762 3
46 352 32597762 35966391 5
46 352 35966391 35966379 6
46 353 35966378 251853928 6
46 353 251853928 35966390 6
46 353 35966390 32597770 6
46 353 32597770 251853929 6
46 353 251853929 35966360 21
46 353 35966360 32597424 23
46 354 32597424 35966361 0
46 354 35966361 251853848 0
46 354 251853848 251853849 0
46 354 251853849 251853850 0
46 354 251853850 35966389 0
46 354 35966389 35966384 0
46 354 35966384 35966385 3
46 354 35966385 38454364 3
46 354 38454364 35966387 3
46 354 35966387 35966386 9
46 354 35966386 35966365 8
46 355 35966362 31156831 6
46 355 31156831 35966364 6
46 356 35966364 251853641 5
46 356 251853641 251853642 5
46 356 251853642 35966377 5
46 356 35966377 35966376 5
46 356 35966376 35966375 5
46 356 35966375 251853593 5
46 356 251853593 35966374 5
46 356 35966374 35966379 4
46 357 35966378 251853809 1
46 357 251853809 251853810 1
46 357 251853810 251853782 1
46 357 251853782 35966373 1
46 357 35966373 251853783 2
46 357 251853783 35966372 3
46 357 35966372 35966371 3
46 357 35966371 35966370 3
46 357 35966370 35966362 3
46 358 35966363 35966382 3
46 358 35966382 35966381 3
46 358 35966381 38454360 3
46 358 38454360 35966380 4
46 358 35966380 35966383 4
46 358 35966383 251853440 3
46 358 251853440 35966388 3
46 358 35966388 251853515 3
46 358 251853515 251853516 3
46 358 251853516 35966360 1
46 358 35966360 32597424 0
46 359 32529958 32529966 5
46 359 32529966 32529960 6
46 359 32529960 32529959 4
46 360 32529968 32529967 3
46 360 32529967 31156838 10
46 360 31156838 32529963 7
46 361 32529960 32529961 2
46 361 32529961 32552942 1
46 361 32552942 32552941 0
46 361 32552941 46855460 0
46 361 46855460 32552940 0
46 361 32552940 46855421 0
46 361 46855421 32552939 0
46 361 32552939 46855436 0
46 361 46855436 32552938 0
46 361 32552938 46855442 0
46 361 46855442 32552937 0
46 361 32552937 46855445 0
46 361 46855445 32552943 0
46 361 32552943 32552930 0
46 362 32552936 31156839 0
46 362 31156839 31156841 0
46 362 31156841 46855429 0
46 362 46855429 31156848 0
46 362 31156848 46855432 0
46 362 46855432 31156843 0
46 362 31156843 46855449 0
46 362 46855449 31156850 0
46 362 31156850 46855455 0
46 362 46855455 31156844 0
46 362 31156844 252347383 0
46 362 252347383 252347385 0
46 362 252347385 252347384 0
46 363 34678012 31156726 8
46 363 31156726 34678008 9
46 364 34678007 31156658 5
46 364 31156658 34678011 5
46 364 34678011 252407017 5
46 364 252407017 31156660 6
46 364 31156660 34678010 6
46 364 34678010 34678015 6
46 365 27167160 34814888 0
46 366 34814887 34814892 29
46 367 35150315 253168121 11
46 367 253168121 27167073 12
46 368 27167122 253168326 1
46 368 253168326 35150322 1
46 368 35150322 251283184 1
46 368 251283184 251283185 0
46 369 251283185 251283186 0
46 369 251283186 251283187 1
46 369 251283187 251283173 1
46 369 251283173 253168200 22
46 369 253168200 253168201 22
46 369 253168201 253168202 22
46 369 253168202 31156740 22
46 372 253167830 253168029 0
46 372 253168029 27167124 0
46 372 27167124 253168082 0
46 372 253168082 27167075 0
46 372 27167075 32049420 0
46 372 32049420 32049476 0
46 372 32049476 27167074 0
46 372 27167074 253168281 0
46 372 253168281 27167073 0
46 371 27167076 253167933 7
46 371 253167933 253167934 7
46 371 253167934 35150302 0
46 371 35150302 35150305 0
46 371 35150305 253168586 0
46 371 253168586 27167149 0
46 371 27167149 32049473 2
46 371 32049473 35150315 11
46 371 35150315 253168121 0
46 371 253168121 27167073 0
46 373 27167122 253168313 15
46 373 253168313 27167121 14
46 373 27167121 32049475 14
46 373 32049475 32049422 14
46 373 32049422 27167120 14
46 373 27167120 27167123 14
46 373 27167123 253167864 14
46 373 253167864 27167119 14
46 374 251283188 251283189 0
46 374 251283189 253168345 0
46 374 253168345 251283190 2
46 374 251283190 253168567 2
46 374 253168567 27167150 2
46 374 27167150 251283183 2
46 374 251283183 35150325 9
46 374 35150325 35150328 9
46 374 35150328 253167893 9
46 374 253167893 253167894 9
46 374 253167894 27167119 8
46 375 33210615 27167153 43
46 375 27167153 27167152 35
46 375 27167152 251283180 9
46 375 251283180 251283181 8
46 375 251283181 251283182 8
46 375 251283182 251283183 8
46 376 27167153 253168433 8
46 376 253168433 251283174 7
46 376 251283174 251283175 7
46 376 251283175 251283176 7
46 376 251283176 251283177 7
46 378 35150288 253168189 6
46 378 253168189 253168190 6
46 378 253168190 253168191 6
46 378 253168191 31156740 6
46 379 35150297 35150288 7
47 1 32528070 32528074 3
47 1 32528074 32528075 3
47 1 32528075 32528076 3
47 1 32528076 34520513 3
47 2 34520513 90371608 4
47 2 90371608 90365779 4
47 2 90365779 90369173 4
47 2 90369173 248460731 4
47 2 248460731 34520514 4
47 3 32528257 34520513 4
47 3 34520513 32528076 3
47 3 32528076 32528075 3
47 3 32528075 32528074 3
47 3 32528074 32528071 1
47 4 32553122 54651426 0
47 4 54651426 54651472 0
47 4 54651472 54651470 1
47 4 54651470 54651424 1
47 4 54651424 32528257 5
47 5 32528257 32528258 1
47 5 32528258 32528259 1
47 5 32528259 32528261 1
47 5 32528261 32528260 1
47 5 32528260 32528262 1
47 5 32528262 32572235 1
47 6 32572234 254515314 20
47 6 254515314 32572235 20
47 6 32572235 32528262 7
47 6 32528262 32528260 7
47 6 32528260 32528261 7
47 6 32528261 32528259 7
47 6 32528259 32528258 8
47 6 32528258 32528257 5
47 7 32528056 90369170 6
47 7 90369170 32528041 6
47 7 32528041 90365782 8
47 7 90365782 90365778 5
47 7 90365778 32528063 5
47 8 32528061 90365784 25
47 8 90365784 32528040 24
47 8 32528040 90365767 23
47 8 90365767 32528055 23
47 9 32528066 32528078 15
47 9 32528078 32528080 15
47 9 32528080 32597389 13
47 10 32597389 32528079 12
47 10 32528079 32528077 9
47 10 32528077 32528065 1
47 11 32528072 32596645 3
47 11 32596645 32528083 1
47 11 32528083 90332394 1
47 12 90354602 221974454 31
47 12 221974454 32528082 30
47 12 32528082 32528068 30
47 13 90332394 90332400 2
47 13 90332400 90332407 2
47 13 90332407 90332411 2
47 13 90332411 90332415 2
47 13 90332415 90332417 2
47 13 90332417 90332421 2
47 13 90332421 32596650 2
47 15 32572261 32596658 0
47 15 32596658 32596657 0
47 15 32596657 32596656 0
47 15 32596656 32596655 0
47 15 32596655 32596650 1
47 14 32596650 32596655 6
47 14 32596655 32596656 6
47 14 32596656 32596657 6
47 14 32596657 32596658 0
47 14 32596658 32915597 0
47 16 32596650 90332421 1
47 16 90332421 90332417 1
47 16 90332417 90332415 2
47 16 90332415 90332411 2
47 16 90332411 90332407 2
47 16 90332407 90332400 2
47 16 90332400 90332394 5
47 17 32572235 34521674 14
47 17 34521674 34521673 14
47 18 34521673 34521658 14
47 18 34521658 34521660 14
47 18 34521660 32572236 15
47 18 32572236 32915587 0
47 19 32915588 247461208 5
47 19 247461208 32572232 9
47 19 32572232 34521676 9
47 20 34521676 34521675 7
47 20 34521675 248197964 8
47 20 248197964 32572233 8
47 20 32572233 32572234 0
47 21 32572230 32553377 7
47 21 32553377 32892164 9
47 22 32892164 248564712 7
47 22 248564712 32892152 10
47 23 32892163 32553378 15
47 23 32553378 32572229 19
47 24 32892153 32892163 19
47 25 32572228 32553127 17
47 25 32553127 32553123 17
47 25 32553123 32553122 0
47 26 32629360 32553125 3
47 26 32553125 105757851 3
47 26 105757851 32572231 11
47 27 32528048 32528059 5
47 27 32528059 32553124 5
47 27 32553124 32629360 0
47 28 34520514 248460749 0
47 28 248460749 248460747 0
47 28 248460747 32528060 0
47 28 32528060 32528047 0
47 29 32528047 32528053 5
47 29 32528053 32528056 3
47 30 32528055 32528039 19
47 30 32528039 32528038 17
47 30 32528038 32528049 15
47 31 32528055 32596188 1
47 31 32596188 32528054 0
47 31 32528054 32528045 1
47 32 32528045 254515300 1
47 32 254515300 32528046 1
47 33 32528046 32528051 0
47 33 32528051 32630187 0
47 33 32630187 32528049 0
47 34 32528048 254515301 5
47 34 254515301 32528047 5
47 35 32528050 60861982 1
47 35 60861982 32528052 1
47 35 32528052 32528048 9
47 36 32528050 32528043 2
47 36 32528043 32528042 7
47 36 32528042 32528056 9
47 37 32528046 254515299 1
47 37 254515299 32528048 1
47 38 32528047 254515298 0
47 38 254515298 32528045 0
47 39 32528045 32528058 0
47 39 32528058 32553130 0
47 39 32553130 32596164 0
47 40 32596163 32553131 5
47 40 32553131 32528057 5
47 40 32528057 32528046 0
47 41 32594635 32553383 2
47 41 32553383 32596174 0
47 42 32596175 119272631 5
47 42 119272631 32553382 21
47 42 32553382 32594634 39
47 43 32915597 32572262 9
47 43 32572262 32572263 6
47 43 32572263 32572264 4
47 43 32572264 32572235 0
47 44 32572234 255152631 2
47 44 255152631 32572237 2
47 44 32572237 32572238 11
47 44 32572238 32572239 23
47 44 32572239 32572240 23
47 45 32572240 32572241 4
47 45 32572241 32572242 4
47 45 32572242 32572243 4
47 45 32572243 248200294 4
47 45 248200294 32572244 4
47 45 32572244 255152621 4
47 45 255152621 32572245 6
47 45 32572245 165115647 6
47 45 165115647 32572246 6
47 45 32572246 32572247 6
47 45 32572247 32917757 6
47 45 32917757 32572248 8
47 45 32572248 32917758 1
47 46 32917758 32572252 2
47 46 32572252 32917756 2
47 46 32917756 32572253 3
47 46 32572253 32572254 3
47 46 32572254 32572255 3
47 46 32572255 32572256 3
47 46 32572256 32572257 3
47 46 32572257 32572258 3
47 46 32572258 32572259 0
47 46 32572259 32572260 0
47 47 32917758 32917759 1
47 48 32917759 32917758 2
47 49 32528268 260809198 1
47 49 260809198 119902638 1
47 49 119902638 255080040 1
47 49 255080040 32917759 3
47 50 32917759 255080040 10
47 50 255080040 119902638 10
47 50 119902638 260809198 9
47 50 260809198 32528268 12
47 51 32572234 32528263 0
47 51 32528263 255152630 0
47 51 255152630 32528264 0
47 51 32528264 32528265 0
47 51 32528265 32892177 1
47 51 32892177 32892162 9
47 52 32572234 32528263 0
47 52 32528263 255152630 0
47 52 255152630 32528264 0
47 52 32528264 32528265 0
47 52 32528265 32892177 0
47 52 32892177 32892162 0
47 53 32892162 32528266 9
47 53 32528266 224797838 0
47 53 224797838 32528267 2
47 53 32528267 32528268 0
47 54 32528268 32528267 1
47 54 32528267 224797838 1
47 54 224797838 32528266 8
47 54 32528266 32892162 28
47 56 32892160 248200332 4
47 56 248200332 32572883 4
47 56 32572883 32572882 4
47 56 32572882 32528268 10
47 57 32528268 32572882 12
47 57 32572882 32572883 12
47 57 32572883 248200332 13
47 57 248200332 32892160 13
47 58 32892143 32892161 3
47 58 32892161 32892156 3
47 58 32892156 32892160 3
47 59 32892160 32892156 9
47 59 32892156 32892154 2
47 60 32552930 32552931 1
47 60 32552931 32552933 1
47 60 32552933 32553129 1
47 60 32553129 32892142 1
47 61 32892142 32553380 1
47 61 32553380 32892144 12
47 62 32892141 32892140 0
47 62 32892140 32892139 0
47 62 32892139 32892138 0
47 62 32892138 32892155 0
47 62 32892155 32892137 0
47 63 252347488 248564732 8
47 63 248564732 255304621 8
47 63 255304621 32553379 9
47 63 32553379 32553128 9
47 63 32553128 32552934 9
47 63 32552934 32552929 9
47 63 32552929 31156846 8
47 64 32629352 246806023 17
47 64 246806023 32629354 15
47 64 32629354 32629356 15
47 64 32629356 32629357 0
47 65 32629259 32629258 12
47 65 32629258 32629254 12
47 65 32629254 32629253 17
47 65 32629253 60937004 16
47 65 60937004 32629352 18
47 66 32629359 32629358 2
47 66 32629358 32629355 2
47 66 32629355 105757899 21
47 66 105757899 32629353 20
47 66 32629353 60937003 18
47 67 60937003 32629255 18
47 67 32629255 32629256 18
47 67 32629256 32629257 18
47 67 32629257 32049253 18
47 68 32628970 32628972 16
47 68 32628972 32628973 15
47 68 32628973 32629262 1
47 69 32629262 32629263 10
47 69 32629263 32629264 10
47 69 32629264 32629259 17
47 70 32049253 32629252 19
47 70 32629252 32049257 19
47 70 32049257 32049255 22
47 70 32049255 39969372 20
47 70 39969372 255309042 19
47 71 255309041 32629251 8
47 71 32629251 32629265 8
47 71 32629265 39970853 8
47 71 39970853 179870584 8
47 72 31917377 32049210 6
47 72 32049210 32049254 11
47 73 39970811 32049208 18
47 73 32049208 26485673 18
47 74 32049254 32049262 1
47 74 32049262 32628966 1
47 75 32628969 32628975 0
47 75 32628975 32628976 0
47 75 32628976 32628974 0
47 76 26485625 32628649 0
47 76 32628649 32628650 0
47 76 32628650 32628651 1
47 76 32628651 32628652 1
47 76 32628652 255582542 14
47 76 255582542 32628653 14
47 76 32628653 32628654 14
47 76 32628654 32628968 14
47 77 35207199 32049270 8
47 77 32049270 32628662 8
47 77 32628662 32892125 8
47 77 32892125 32049268 8
47 77 32049268 32049266 8
47 77 32049266 35965556 8
47 78 35965556 35213263 0
47 78 35213263 32628974 0
47 78 32628974 31917379 0
47 78 31917379 31917377 0
47 79 35965556 31917345 8
47 79 31917345 31917343 8
47 79 31917343 35215099 7
47 79 35215099 31917327 7
47 79 31917327 31917328 6
47 80 27166998 26195512 5
47 80 26195512 35215097 5
47 80 35215097 31917344 5
47 80 31917344 27166995 5
47 81 27166998 31917363 15
47 81 31917363 31917367 0
47 82 31917366 31917364 8
47 82 31917364 31917362 0
47 82 31917362 31917359 0
47 82 31917359 31917357 0
47 82 31917357 31917354 0
47 82 31917354 31917351 0
47 82 31917351 31917348 1
47 83 31917328 31917329 14
47 84 31917329 31917331 13
47 84 31917331 31917332 13
47 84 31917332 31917333 13
47 85 33242035 31917346 1
47 85 31917346 248457785 1
47 85 248457785 33182645 0
47 85 33182645 31917333 0
47 86 27167006 27167004 40
47 86 27167004 27167002 40
47 86 27167002 27167000 39
47 87 27167000 27166998 36
47 88 31917352 31917355 1
47 88 31917355 31917356 1
47 88 31917356 31917360 1
47 88 31917360 31917361 1
47 89 27167006 31917350 12
47 89 31917350 33242046 12
47 90 27166995 35965554 5
47 90 35965554 27166993 6
47 90 27166993 27166991 6
47 90 27166991 35965555 6
47 91 35965555 32892124 6
47 91 32892124 32628661 6
47 91 32628661 31960181 6
47 91 31960181 35207201 6
47 91 35207201 31960182 0
47 92 35213254 35213256 0
47 92 35213256 35213261 0
47 93 35213261 35213257 1
47 93 35213257 35213265 1
47 93 35213265 35213264 1
47 93 35213264 35213258 1
47 93 35213258 35213260 1
47 93 35213260 35207202 1
47 93 35207202 35213251 22
47 93 35213251 31960182 37
47 94 31917370 33213306 2
47 94 33213306 35213253 1
47 95 35213253 35213254 0
47 96 31917367 254172535 18
47 96 254172535 254172536 18
47 96 254172536 26195454 29
47 97 31917376 33213311 9
47 97 33213311 31917370 12
47 98 31897844 31897848 12
47 98 31897848 31897847 21
47 98 31897847 255309059 20
47 98 255309059 255309055 20
47 98 255309055 180760642 20
47 98 180760642 31897846 0
47 99 31897846 32528036 2
47 99 32528036 32528037 2
47 99 32528037 32528050 3
47 100 32528049 26350113 16
47 100 26350113 26118698 14
47 100 26118698 26118697 2
47 101 26118697 255309057 37
47 101 255309057 255309060 38
47 101 255309060 26195424 40
47 101 26195424 26118472 38
47 101 26118472 26118695 2
47 102 32892149 32892150 3
47 102 32892150 248564726 3
47 102 248564726 32892157 3
47 102 32892157 255304622 3
47 102 255304622 32892151 4
47 103 32892151 255304622 3
47 103 255304622 32892157 2
47 103 32892157 248564726 2
47 103 248564726 32892150 1
47 103 32892150 32892148 0
47 104 32892135 32892158 14
47 104 32892158 32892159 15
47 104 32892159 38427859 15
47 104 38427859 32892151 15
47 105 32892151 38427860 8
47 105 38427860 38427857 8
47 105 38427857 79739486 7
47 105 79739486 79739498 7
47 105 79739498 79739503 6
47 105 79739503 38427856 6
47 105 38427856 32892135 5
47 106 32892135 32892136 5
47 106 32892136 255304602 5
47 106 255304602 32892134 5
47 106 32892134 32892629 5
47 106 32892629 255443820 5
47 106 255443820 32892133 5
47 106 32892133 33629009 5
47 107 33629009 32892133 12
47 107 32892133 255443820 12
47 107 255443820 32892629 12
47 107 32892629 32892134 11
47 107 32892134 255304602 12
47 107 255304602 32892136 13
47 107 32892136 32892135 13
47 108 33629009 46852299 6
47 108 46852299 32892130 7
47 108 32892130 32892129 7
47 108 32892129 32892128 18
47 109 32892128 32892129 17
47 109 32892129 32892130 17
47 109 32892130 46852299 17
47 109 46852299 33629009 17
47 110 31960182 27166988 39
47 110 27166988 27166986 39
47 110 27166986 35988346 41
47 110 35988346 31960183 42
47 110 31960183 35988349 42
47 110 35988349 27166983 29
47 111 32049278 35988348 20
47 111 35988348 32049276 20
47 111 32049276 35988345 19
47 111 35988345 32049275 19
47 111 32049275 32049273 19
47 111 32049273 32049271 19
47 111 32049271 35207199 18
47 112 35207199 35207215 10
47 112 35207215 39970958 4
47 112 39970958 39971093 0
47 112 39971093 32892126 0
47 112 32892126 32892128 21
47 113 255443778 33124285 7
47 113 33124285 32892132 7
47 113 32892132 32892127 7
47 114 32892127 32892132 27
47 114 32892132 33124285 27
47 114 33124285 255443778 32
47 115 26485624 32628655 5
47 115 32628655 32892119 6
47 115 32892119 32892120 6
47 116 32892120 32892119 3
47 116 32892119 32628655 3
47 116 32628655 26485624 3
47 117 32892120 32892121 6
47 117 32892121 35207198 9
47 118 35207198 32892121 3
47 118 32892121 32892120 3
47 120 32892127 34551129 9
47 120 34551129 255582548 8
47 120 255582548 35210227 8
47 120 35210227 39971027 12
47 120 39971027 32892126 12
47 121 39970973 32892131 33
47 121 32892131 35210229 33
47 121 35210229 32892408 28
47 121 32892408 32892127 29
47 121 32892127 34551129 0
47 122 35207198 35207197 6
47 122 35207197 35207195 7
47 122 35207195 35207204 9
47 122 35207204 35207194 9
47 122 35207194 35207202 11
47 123 32892123 32892122 4
47 123 32892122 35213270 0
47 123 35213270 35207198 0
47 124 35966965 251854435 6
47 125 251854435 252343943 5
47 125 252343943 28396132 5
47 125 28396132 28396133 6
47 125 28396133 32529958 3
47 126 32529963 32552944 5
47 126 32552944 32529941 6
47 126 32529941 32529942 4
47 126 32529942 252344853 6
47 126 252344853 32529943 6
47 126 32529943 251881604 6
47 126 251881604 32333998 6
47 127 32333998 33629032 8
47 128 31917333 31917334 14
47 128 31917334 32607802 14
47 128 32607802 31917336 12
47 128 31917336 31917337 12
47 128 31917337 31917338 11
47 128 31917338 31917339 11
47 128 31917339 32329830 18
47 129 32329829 27167016 41
47 129 27167016 27167014 41
47 129 27167014 254451733 41
47 129 254451733 27167012 41
47 129 27167012 27167010 41
47 129 27167010 27167008 42
47 129 27167008 27167006 42
47 130 32329830 32048667 7
47 130 32048667 32606515 7
47 130 32606515 32329833 0
47 131 32329833 255309064 5
47 131 255309064 32329834 5
47 131 32329834 32329835 5
47 131 32329835 32572891 5
47 131 32572891 32329836 4
47 131 32329836 32594456 4
47 131 32594456 32594485 3
47 132 32594485 32594458 6
47 132 32594458 32594460 6
47 132 32594460 32594638 0
47 133 32594639 248664604 6
47 133 248664604 30902337 4
47 133 30902337 30902336 4
47 133 30902336 30902334 5
47 133 30902334 54094223 5
47 133 54094223 32572890 5
47 134 32572890 255309065 2
47 134 255309065 30901480 0
47 134 30901480 248457778 1
47 134 248457778 32606514 2
47 134 32606514 104994357 2
47 134 104994357 32048673 2
47 134 32048673 30901479 0
47 135 32329830 31917340 9
47 135 31917340 31917342 9
47 135 31917342 30901479 10
47 136 30902333 27167021 33
47 136 27167021 27167018 33
47 136 27167018 32329829 41
47 137 32329828 32573084 33
47 137 32573084 32329832 12
47 137 32329832 32329829 0
47 138 30902333 248591685 4
47 138 248591685 248591686 4
47 138 248591686 32573085 5
47 138 32573085 32329841 5
47 139 213959073 32049237 31
47 139 32049237 32049238 31
47 139 32049238 32329827 31
47 139 32329827 32329828 31
47 140 32329841 30901477 5
47 140 30901477 30901474 5
47 140 30901474 30901471 5
47 140 30901471 213959230 17
47 141 33124278 33124279 8
47 141 33124279 32597389 12
47 142 32597389 33124279 11
47 142 33124279 33124278 8
47 143 33124278 33124276 8
47 143 33124276 207628356 8
47 143 207628356 33124256 14
47 144 33124257 101624814 9
47 144 101624814 33124277 9
47 144 33124277 33124278 8
47 145 60863503 32594644 10
47 145 32594644 32598954 0
47 146 32594633 32594643 14
47 146 32594643 60863511 15
47 146 60863511 60863503 11
47 147 32598953 30902341 19
47 147 30902341 60863504 23
47 148 60863504 30902339 14
47 148 30902339 32594632 4
47 149 152568044 30902342 0
47 149 30902342 32214711 3
47 149 32214711 33124274 3
47 149 33124274 33124254 18
47 150 33124255 33124265 16
47 150 33124265 33124267 19
47 150 33124267 33124268 18
47 150 33124268 105711879 18
47 150 105711879 83532281 18
47 150 83532281 83532246 18
47 150 83532246 83066123 19
47 150 83066123 169137894 19
47 150 169137894 81470439 2
47 151 251283573 83051316 0
47 151 83051316 169137890 0
47 151 169137890 152568044 0
47 152 81470439 252406516 3
47 152 252406516 84843008 3
47 152 84843008 34814886 18
47 153 34814889 30902345 6
47 153 30902345 84842969 6
47 153 84842969 251283573 0
47 154 34814535 34814891 25
47 154 34814891 34814889 2
47 155 34814886 34814885 7
47 155 34814885 252406663 7
47 155 252406663 34815611 0
47 156 34814535 34814534 3
47 156 34814534 31156733 3
47 156 31156733 31156731 3
47 156 31156731 31156730 2
47 156 31156730 252406781 2
47 157 31156738 252406035 27
47 157 252406035 251283171 27
47 157 251283171 252406039 27
47 157 252406039 31156736 27
47 157 31156736 252406111 28
47 157 252406111 31156735 29
47 157 31156735 252406411 29
47 157 252406411 34814535 29
47 158 34814536 252406293 27
47 158 252406293 27167156 27
47 158 27167156 27167155 28
47 158 27167155 120333637 28
47 158 120333637 252406043 28
47 158 252406043 252406036 28
47 158 252406036 251283172 28
47 158 251283172 27167154 29
47 159 252406787 31156664 2
47 159 31156664 31156666 2
47 159 31156666 252406520 2
47 159 252406520 27167157 2
47 159 27167157 34814536 2
47 160 34814888 34814890 24
47 160 34814890 34814536 25
47 161 34815610 34814884 1
47 161 34814884 34814887 1
47 162 34814883 34815608 0
47 163 31156740 31156738 27
47 164 27167154 33210615 16
47 165 32594631 32553381 21
47 165 32553381 54094219 21
47 165 54094219 251281806 21
47 165 251281806 251281807 0
47 165 251281807 251281808 0
47 166 251281808 251281807 0
47 166 251281807 251281806 0
47 166 251281806 253169449 21
47 166 253169449 201830779 21
47 166 201830779 32553132 19
47 166 32553132 32553133 0
47 167 31156743 31156741 13
47 167 31156741 27167173 13
47 167 27167173 253169053 13
47 167 253169053 252416945 13
47 167 252416945 27167122 15
47 168 251281859 32572888 2
47 168 32572888 54094188 2
47 168 54094188 32572887 3
47 168 32572887 54094199 3
47 168 54094199 32572886 1
47 168 32572886 54094215 1
47 168 54094215 32572885 3
47 169 32594640 32572884 13
47 169 32572884 54094244 13
47 169 54094244 54094212 4
47 169 54094212 32572885 0
47 170 32594646 54094226 1
