Nodes:
NodeId Latitude Longitude
254531219 254531220 0,214939402764267 28 1 60
254531210 254531220 0,073967807274472 9 1 60
254531221 254531220 0,155193546168319 20 1 60
254531220 254531221 0,155193546168319 20 1 60
254531218 254531222 0,0445223280737393 5 1 60
254531225 254531224 0,04007410738868 5 1 60
254531230 254531224 0,0275126970110836 3 1 60
254531227 254531225 0,0833137908718163 11 1 60
254531224 254531225 0,04007410738868 5 1 60
254531226 254531225 0,166927670565206 22 1 60
254531212 254531226 0,0239591060636742 3 1 60
254531213 254531226 0,0140482906936542 1 1 60
254531225 254531226 0,166927670565206 22 1 60
254531218 254531227 0,039507342097896 5 1 60
254531225 254531227 0,0833137908718163 11 1 60
254531229 254531228 0,0991117427467179 13 1 60
254531230 254531228 0,123979891610042 16 1 60
254531214 254531228 0,0279145384753112 3 1 60
254531215 254531228 0,193075318868927 25 1 60
254531228 254531229 0,0991117427467179 13 1 60
254531228 254531230 0,123979891610042 16 1 60
254531224 254531230 0,0275126970110836 3 1 60
254531232 254531230 0,138009350153368 18 1 60
254531230 254531232 0,138009350153368 18 1 60
254531215 254531232 0,126375985793908 16 1 60
32629962 254531233 0,0372391099780107 4 2 70
254531249 254531233 0,147828701498777 19 1 60
254531216 254531234 0,113047704568985 15 1 60
254531235 254531234 0,0386292148972835 5 1 60
254531254 254531234 0,0481917555245215 6 1 60
254531234 254531235 0,0386292148972835 5 1 60
254531236 254531235 0,0363311225686639 4 1 60
254531235 254531236 0,0363311225686639 4 1 60
254531237 254531236 0,0125212972970118 1 1 60
254531236 254531237 0,0125212972970118 1 1 60
254531238 254531237 0,0571557732815352 7 1 60
254531237 254531238 0,0571557732815352 7 1 60
254531239 254531238 0,0307212550541924 4 1 60
254531238 254531239 0,0307212550541924 4 1 60
254531240 254531239 0,0779833192780416 10 1 60
254531239 254531240 0,0779833192780416 10 1 60
254531241 254531240 0,0165534862752317 2 1 60
254531240 254531241 0,0165534862752317 2 1 60
254531242 254531241 0,0846097773999667 11 1 60
254531241 254531242 0,0846097773999667 11 1 60
254531243 254531242 0,0287515619929125 3 1 60
254531242 254531243 0,0287515619929125 3 1 60
254531245 254531243 0,063699049979877 8 1 60
254531243 254531245 0,063699049979877 8 1 60
254531246 254531245 0,0980891335949544 13 1 60
254531245 254531246 0,0980891335949544 13 1 60
254531248 254531246 0,0117667608875507 1 1 60
254531246 254531248 0,0117667608875507 1 1 60
254531249 254531248 0,161191725260255 21 1 60
254531216 254531249 0,417001658651556 55 1 60
254531233 254531249 0,147828701498777 19 1 60
254531248 254531249 0,161191725260255 21 1 60
254531234 254531254 0,0481917555245215 6 1 60
254531257 254531255 0,14538993449506 19 1 60
254531255 254531257 0,14538993449506 19 1 60
254531258 254531257 0,0892204027843179 11 1 60
254531257 254531258 0,0892204027843179 11 1 60
254531260 254531258 0,0345200443809249 4 1 60
254531283 254531260 0,074641357161691 9 2 70
254531258 254531260 0,0345200443809249 4 1 60
254531446 254531269 0,0064049954844985 1 2 70
32629961 254531271 0,259033781822799 34 2 70
254531269 254531271 0,0392951788215597 5 2 65
254531271 254531272 0,21001562042749 28 2 65
254531272 254531274 0,154658242899667 20 2 65
254531275 254531274 0,0693077014615801 9 2 65
254531274 254531275 0,0693077014615801 9 2 65
254531277 254531275 0,170153355432518 22 2 65
254531275 254531277 0,170153355432518 22 2 65
254531278 254531277 0,0565856076156531 7 2 65
254531277 254531278 0,0565856076156531 7 2 65
254531285 254531278 0,144947486779173 19 2 65
254531274 254531280 0,157630086702468 21 2 65
254531271 254531282 0,0185625806831009 2 2 70
254531280 254531282 0,215288255440719 28 2 65
254531269 254531283 0,0250356549232236 3 2 70
254531282 254531283 0,02685701108261 3 2 65
254531278 254531285 0,144947486779173 19 2 65
254531286 254531285 0,0622256743735605 8 2 65
254531462 254531286 0,0453524534678295 6 2 65
254531285 254531286 0,0622256743735605 8 2 65
254531463 254531288 0,00991115905445462 1 2 65
254531294 254531288 0,00974376854013342 1 2 65
254531292 254531289 0,0128679180974327 1 2 65
254531304 254531291 0,00989827407216233 1 2 65
254531429 254531291 0,0331416523845669 4 2 65
254531291 254531292 0,0128975265125705 1 2 65
254531289 254531294 0,00917199840807603 1 2 65
254531288 254531295 0,0109193696249791 1 2 65
254531295 254531297 0,0110693494587672 1 2 65
254531466 254531297 0,0057061728583274 1 2 65
254531297 254531298 0,0140029748858917 1 2 65
254531298 254531300 0,0103666306542736 1 2 65
254531300 254531301 0,0123984326383175 1 2 65
254531470 254531301 0,00502254468691474 1 2 65
254531301 254531303 0,00976631862861041 1 2 65
254531303 254531304 0,0121983138434578 1 2 65
254531469 254531306 0,0183409014500394 2 2 65
254531307 254531306 0,107609870673058 14 2 65
254531306 254531307 0,107609870673058 14 2 65
254531309 254531307 0,112314713371133 14 2 65
254531427 254531307 0,129217670490112 17 1 60
254531472 254531307 0,0115532945355273 1 1 60
254531307 254531309 0,112314713371133 14 2 65
254531310 254531309 0,0826347483655856 11 2 65
254531430 254531309 0,0109477672126352 1 1 60
254531309 254531310 0,0826347483655856 11 2 65
254531314 254531310 0,182793818573386 24 2 65
254531310 254531314 0,182793818573386 24 2 65
254531315 254531314 0,107978075411139 14 2 65
254531474 254531314 0,0122423642539605 1 1 60
254531314 254531315 0,107978075411139 14 2 65
254531317 254531315 0,0487230344636237 6 2 65
254531315 254531317 0,0487230344636237 6 2 65
254531318 254531317 0,0310464214139106 4 2 65
254531317 254531318 0,0310464214139106 4 2 65
254531320 254531318 0,0181901607855546 2 2 65
254531318 254531320 0,0181901607855546 2 2 65
254531321 254531320 0,0183578507712126 2 2 65
254531320 254531321 0,0183578507712126 2 2 65
254531323 254531321 0,149275938688334 19 2 65
254531329 254531323 0,0177664610062884 2 2 65
254531321 254531323 0,149275938688334 19 2 65
254531323 254531325 0,0145326292771965 1 2 65
254531325 254531326 0,0138625761326488 1 2 65
254531328 254531326 0,00967979948501412 1 2 65
254531339 254531326 0,101768776707461 13 2 65
254531338 254531328 0,010203035513539 1 2 65
254531326 254531328 0,00967979948501412 1 2 65
254531328 254531329 0,0131443737531267 1 2 65
254531429 254531331 0,244587324193945 32 2 65
254531466 254531332 0,482787744993279 64 2 65
254531335 254531334 0,134336641620207 17 2 65
254531334 254531335 0,134336641620207 17 2 65
254531338 254531335 0,0143412711359171 1 2 65
254531335 254531338 0,0143412711359171 1 2 65
254531328 254531338 0,010203035513539 1 2 65
254531326 254531339 0,101768776707461 13 2 65
254531341 254531339 0,148154227256792 19 2 65
254531486 254531339 0,00824604424755971 1 1 60
254531339 254531341 0,148154227256792 19 2 65
254531342 254531341 0,0376931078490768 5 2 65
254531341 254531342 0,0376931078490768 5 2 65
254531347 254531342 0,023535429293901 3 2 65
254531347 254531344 0,0153557763163635 2 2 65
254531345 254531344 0,0515676952420105 6 2 65
254531344 254531345 0,0515676952420105 6 2 65
254531348 254531345 0,075961786549678 10 2 65
254531342 254531347 0,023535429293901 3 2 65
254531344 254531347 0,0153557763163635 2 2 65
254531489 254531347 0,00813629016842067 1 1 60
254531345 254531348 0,075961786549678 10 2 65
254531350 254531348 0,190867583090192 25 2 65
254531348 254531350 0,190867583090192 25 2 65
254531351 254531350 0,0453160127909255 6 2 65
254531350 254531351 0,0453160127909255 6 2 65
254531353 254531351 0,0526013596027212 7 2 65
254531351 254531353 0,0526013596027212 7 2 65
254531354 254531353 0,0453029597849562 6 2 65
254531353 254531354 0,0453029597849562 6 2 65
254531495 254531354 0,00812778106066011 1 1 60
254531356 254531354 0,488592470245942 65 2 65
254531499 254531356 0,0115959530623428 1 1 60
254531354 254531356 0,488592470245942 65 2 65
254531357 254531356 0,163996798267676 21 2 65
254531356 254531357 0,163996798267676 21 2 65
254531359 254531357 0,137181554632955 18 2 65
254531357 254531359 0,137181554632955 18 2 65
254531360 254531359 0,0819380851247662 10 2 65
254531501 254531359 0,010233305029566 1 1 60
254531359 254531360 0,0819380851247662 10 2 65
254531362 254531360 0,0807567081652948 10 2 65
254531502 254531360 0,00992193342296548 1 1 60
254531360 254531362 0,0807567081652948 10 2 65
254531401 254531362 0,170739520342894 22 2 65
254531405 254531362 0,00407356227822811 1 1 60
254531401 254531364 0,00719044656082092 1 2 65
254531365 254531364 0,0263048299088835 3 2 65
254531367 254531365 0,102335858798293 13 1 60
254531364 254531365 0,0263048299088835 3 2 65
254531365 254531367 0,102335858798293 13 1 60
254531368 254531367 0,282106905837594 37 1 60
254531367 254531368 0,282106905837594 37 1 60
254531369 254531368 0,0327877168410827 4 1 60
254531368 254531369 0,0327877168410827 4 1 60
254531370 254531369 0,0235259993488621 3 1 60
254531369 254531370 0,0235259993488621 3 1 60
254531371 254531370 0,0450012913888275 6 1 60
254531370 254531371 0,0450012913888275 6 1 60
254531407 254531371 0,276960651714119 36 1 60
254531372 254531371 0,0351336838424128 4 1 60
254531371 254531372 0,0351336838424128 4 1 60
254531373 254531372 0,106800235548993 14 1 60
254531372 254531373 0,106800235548993 14 1 60
254531374 254531373 0,0542089738742867 7 1 60
254531373 254531374 0,0542089738742867 7 1 60
254531375 254531374 0,0719937004744671 9 1 60
254531374 254531375 0,0719937004744671 9 1 60
254531376 254531375 0,234065534397802 31 1 60
254531375 254531376 0,234065534397802 31 1 60
254531377 254531376 0,159172410803191 21 1 60
254531378 254531377 0,16424532649941 21 1 60
254531376 254531377 0,159172410803191 21 1 60
254531377 254531378 0,16424532649941 21 1 60
34461502 254531378 0,0388083164255285 5 1 60
34461497 254531379 0,0234580280031225 3 2 65
254531547 254531379 0,0455259244612887 6 2 65
254531499 254531380 0,0190095684498716 2 1 60
254531381 254531380 0,0981159729602805 13 1 60
254531406 254531380 0,0559487283861188 7 1 60
254531380 254531381 0,0981159729602805 13 1 60
254531382 254531381 0,0357454563646163 4 1 60
254531381 254531382 0,0357454563646163 4 1 60
254531383 254531382 0,0161965851985774 2 1 60
254531382 254531383 0,0161965851985774 2 1 60
254531386 254531383 0,0083080471097641 1 1 60
254531386 254531384 0,00849386690265855 1 1 60
254531385 254531384 0,0685171005942775 9 1 60
254531384 254531385 0,0685171005942775 9 1 60
254531383 254531386 0,0083080471097641 1 1 60
254531384 254531386 0,00849386690265855 1 1 60
254531387 254531386 0,105204045680652 14 1 60
254531386 254531387 0,105204045680652 14 1 60
254531495 254531388 0,176806111160802 23 1 60
254531389 254531388 0,0190476793574826 2 1 60
254531388 254531389 0,0190476793574826 2 1 60
254531390 254531389 0,0260088346838064 3 1 60
254531389 254531390 0,0260088346838064 3 1 60
254531391 254531390 0,210776971564671 28 1 60
254531390 254531391 0,210776971564671 28 1 60
254531502 254531392 0,00781629570387338 1 1 60
254531393 254531392 0,016136393407729 2 1 60
254531392 254531393 0,016136393407729 2 1 60
254531394 254531393 0,0120863480930509 1 1 60
254531393 254531394 0,0120863480930509 1 1 60
254531395 254531394 0,0573146033744892 7 1 60
254531394 254531395 0,0573146033744892 7 1 60
254531396 254531395 0,0104765700011659 1 1 60
254531501 254531395 0,0238238766988628 3 1 60
254531395 254531396 0,0104765700011659 1 1 60
254531404 254531400 0,0100316880463301 1 1 60
254531402 254531400 0,0184854217702259 2 1 60
254531362 254531401 0,170739520342894 22 2 65
254531364 254531401 0,00719044656082092 1 2 65
254531404 254531401 0,00665756976149493 1 1 60
254531400 254531402 0,0184854217702259 2 1 60
254531403 254531402 0,0695805891033793 9 1 60
254531402 254531403 0,0695805891033793 9 1 60
254531401 254531404 0,00665756976149493 1 1 60
254531400 254531404 0,0100316880463301 1 1 60
254531362 254531405 0,00407356227822811 1 1 60
254531380 254531406 0,0559487283861188 7 1 60
254531371 254531407 0,276960651714119 36 1 60
254531474 254531408 0,00664107398494341 1 1 60
254531420 254531408 0,198146018722381 26 1 60
254531409 254531408 0,0114801100821828 1 1 60
254531408 254531409 0,0114801100821828 1 1 60
254531410 254531409 0,049200521196251 6 1 60
254531409 254531410 0,049200521196251 6 1 60
254531411 254531410 0,0941347449320279 12 1 60
254531410 254531411 0,0941347449320279 12 1 60
254531412 254531411 0,0230260198148566 3 1 60
254531411 254531412 0,0230260198148566 3 1 60
254531413 254531412 0,0172516671045246 2 1 60
254531417 254531413 0,0146702729460946 1 1 60
254531412 254531413 0,0172516671045246 2 1 60
254531414 254531413 0,0174170289408995 2 1 60
254531413 254531414 0,0174170289408995 2 1 60
254531415 254531414 0,0139216959653926 1 1 60
254531414 254531415 0,0139216959653926 1 1 60
254531416 254531415 0,0139070472002249 1 1 60
254531415 254531416 0,0139070472002249 1 1 60
254531426 254531416 0,068594259446233 9 1 60
254531413 254531417 0,0146702729460946 1 1 60
254531418 254531417 0,192863227213034 25 1 60
254531417 254531418 0,192863227213034 25 1 60
254531426 254531419 0,17150539795299 22 1 60
254531489 254531419 0,0186753499191155 2 1 60
254531421 254531419 0,126897277547199 16 1 60
254531408 254531420 0,198146018722381 26 1 60
254531419 254531421 0,126897277547199 16 1 60
254531416 254531426 0,068594259446233 9 1 60
254531419 254531426 0,17150539795299 22 1 60
254531486 254531426 0,126128735435368 16 1 60
254531307 254531427 0,129217670490112 17 1 60
254531472 254531428 0,047915564786064 6 1 60
254531429 254531428 0,151171509285405 20 1 60
254531291 254531429 0,0331416523845669 4 2 65
254531331 254531429 0,244587324193945 32 2 65
254531428 254531429 0,151171509285405 20 1 60
254531309 254531430 0,0109477672126352 1 1 60
254531431 254531430 0,00839217790302773 1 1 60
254531430 254531431 0,00839217790302773 1 1 60
254531432 254531431 0,0094220287586793 1 1 60
254531431 254531432 0,0094220287586793 1 1 60
254531433 254531432 0,058372989330854 7 1 60
254531432 254531433 0,058372989330854 7 1 60
254531435 254531433 0,00745132109484078 1 1 60
254531433 254531435 0,00745132109484078 1 1 60
254531442 254531435 0,0109521863407813 1 1 60
254531435 254531442 0,0109521863407813 1 1 60
254531443 254531442 0,00720066455735663 1 1 60
254531442 254531443 0,00720066455735663 1 1 60
254531444 254531443 0,20413358739136 27 1 60
254531443 254531444 0,20413358739136 27 1 60
32629964 254531446 0,0341686340252901 4 2 70
254531282 254531447 0,0154175958650436 2 2 70
254531289 254531462 0,00827922685545416 1 2 65
254531286 254531463 0,0460812493200625 6 2 65
254531297 254531466 0,0057061728583274 1 2 65
254531332 254531466 0,482787744993279 64 2 65
254531300 254531469 0,00563631845375292 1 2 65
254531306 254531470 0,0168524493020226 2 2 65
254531307 254531472 0,0115532945355273 1 1 60
254531428 254531472 0,047915564786064 6 1 60
254531314 254531474 0,0122423642539605 1 1 60
254531408 254531474 0,00664107398494341 1 1 60
254531339 254531486 0,00824604424755971 1 1 60
254531426 254531486 0,126128735435368 16 1 60
254531419 254531489 0,0186753499191155 2 1 60
254531347 254531489 0,00813629016842067 1 1 60
254531354 254531495 0,00812778106066011 1 1 60
254531388 254531495 0,176806111160802 23 1 60
254531356 254531499 0,0115959530623428 1 1 60
254531380 254531499 0,0190095684498716 2 1 60
254531395 254531501 0,0238238766988628 3 1 60
254531359 254531501 0,010233305029566 1 1 60
254531360 254531502 0,00992193342296548 1 1 60
254531392 254531502 0,00781629570387338 1 1 60
34461504 254531504 0,0575495328991617 7 1 60
254531505 254531504 0,810124556475085 108 1 60
254531504 254531505 0,810124556475085 108 1 60
254531506 254531505 0,0175005075706309 2 1 60
254531535 254531505 0,04688112787283 6 1 60
254531505 254531506 0,0175005075706309 2 1 60
254531521 254531506 0,0364219788636701 4 1 60
111535036 254531507 0,135505431903496 18 2 65
254531524 254531507 0,107008284847933 14 2 65
254531507 254531508 0,112147881954194 14 2 65
254531520 254531509 0,242362917495862 32 2 65
254531509 254531510 0,439993541815824 58 2 65
254531510 254531511 0,422181343137165 56 2 65
254531511 254531512 0,325768101150965 43 2 65
254531512 254531513 0,0393544526862972 5 2 65
254531513 254531514 0,103199685659934 13 2 65
254531514 254531515 0,0714215230573311 9 2 65
34461508 254531516 0,131346594667237 17 2 65
254531515 254531516 0,218127278359096 29 2 65
254531516 254531517 0,0284914984855221 3 2 65
253230383 254531517 0,675573119873154 90 2 65
111534860 254531518 0,210578330926227 28 2 65
254531506 254531519 0,0291282926018371 3 1 60
254531508 254531520 0,0286326898034445 3 2 65
254531519 254531520 0,0108424631829919 1 1 60
254531508 254531521 0,0114827357233161 1 1 60
111534914 254531522 0,445607322980238 59 2 65
111534938 254531523 0,0265438282526852 3 1 60
254531527 254531523 0,0223155576196049 2 1 60
254531526 254531524 0,00795551069522797 1 1 60
254531529 254531524 0,031054803041536 4 2 65
254531523 254531525 0,0193436884724797 2 1 60
254531525 254531526 0,00520198956391294 1 1 60
254531528 254531527 0,00731711531904715 1 1 60
254531529 254531528 0,0130677607323176 1 1 60
254531522 254531529 0,240115765951436 32 2 65
254531532 254531530 0,0851493772418713 11 1 60
111534929 254531530 0,0136713121009457 1 1 60
111534929 254531531 0,0124741874016654 1 1 60
111534938 254531531 0,0965568167738047 12 1 60
254531533 254531532 0,0153110283111208 2 1 60
254531530 254531532 0,0851493772418713 11 1 60
254531534 254531533 0,0142546710274386 1 1 60
254531532 254531533 0,0153110283111208 2 1 60
254531535 254531534 0,0131748481770638 1 1 60
254531533 254531534 0,0142546710274386 1 1 60
254531505 254531535 0,04688112787283 6 1 60
254531534 254531535 0,0131748481770638 1 1 60
247435401 254531536 0,193648273896132 25 1 60
254531537 254531536 0,159810698564502 21 1 60
254531536 254531537 0,159810698564502 21 1 60
254531539 254531538 0,127997885941779 17 1 60
254531538 254531539 0,127997885941779 17 1 60
254531540 254531539 0,0799089195648374 10 1 60
254531539 254531540 0,0799089195648374 10 1 60
254531541 254531540 0,0281469646098655 3 1 60
254531540 254531541 0,0281469646098655 3 1 60
254531542 254531541 0,0424373237494357 5 1 60
254531541 254531542 0,0424373237494357 5 1 60
254531543 254531542 0,407434308514823 54 1 60
254531542 254531543 0,407434308514823 54 1 60
254531544 254531543 0,0483032975516825 6 1 60
254531543 254531544 0,0483032975516825 6 1 60
254531545 254531544 0,0573092464115741 7 1 60
254531544 254531545 0,0573092464115741 7 1 60
254531548 254531545 0,360615392756823 48 1 60
254531552 254531546 0,356806609512143 47 1 60
254531547 254531546 0,0605288012199619 8 1 60
254531379 254531547 0,0455259244612887 6 2 65
34461494 254531547 0,170653665581101 22 2 65
254531546 254531547 0,0605288012199619 8 1 60
254531545 254531548 0,360615392756823 48 1 60
254531552 254531548 0,04517520091829 6 1 60
254531549 254531548 0,330202075755901 44 1 60
254531548 254531549 0,330202075755901 44 1 60
254531606 254531549 0,0729940554109427 9 1 60
254531553 254531549 0,0464104831572649 6 1 60
254531560 254531549 0,0643676068101451 8 1 60
254531606 254531550 0,0278550710583161 3 1 60
254531551 254531550 0,025442706384741 3 1 60
254531550 254531551 0,025442706384741 3 1 60
254531548 254531552 0,04517520091829 6 1 60
254531546 254531552 0,356806609512143 47 1 60
254531553 254531552 0,329188273903868 43 1 60
254531552 254531553 0,329188273903868 43 1 60
254531554 254531553 0,226862979604334 30 1 60
34461493 254531553 0,480550933603073 64 1 60
254531549 254531553 0,0464104831572649 6 1 60
254531553 254531554 0,226862979604334 30 1 60
254531555 254531554 0,0247767588140169 3 1 60
254531554 254531555 0,0247767588140169 3 1 60
254531556 254531555 0,0487372443315416 6 1 60
254531563 254531555 0,0298985175376595 3 1 60
254531555 254531556 0,0487372443315416 6 1 60
254531565 254531556 0,128003630277046 17 1 60
254531578 254531557 0,157858588973032 21 1 60
254531558 254531557 0,0826678563633336 11 1 60
254531580 254531557 0,299429740968956 39 1 60
254531557 254531558 0,0826678563633336 11 1 60
254531583 254531558 0,127136734954834 16 1 60
254531581 254531558 0,272994311784065 36 1 60
254531587 254531559 0,063444449549782 8 1 60
254531590 254531559 0,159863496224362 21 1 60
254531588 254531559 0,0408588905958791 5 1 60
254531549 254531560 0,0643676068101451 8 1 60
254531561 254531560 0,0650504775435747 8 1 60
254531560 254531561 0,0650504775435747 8 1 60
254531562 254531561 0,0334835557301948 4 1 60
254531561 254531562 0,0334835557301948 4 1 60
254531555 254531563 0,0298985175376595 3 1 60
254531564 254531563 0,460752081091315 61 1 60
34461493 254531564 0,254744413574423 33 2 65
34461491 254531564 0,0472637811119381 6 2 65
254531563 254531564 0,460752081091315 61 1 60
254531556 254531565 0,128003630277046 17 1 60
254531567 254531565 0,0734406866982596 9 1 60
254531566 254531565 0,419498089094878 55 1 60
34461491 254531566 0,103551743374497 13 2 65
34461489 254531566 0,0328846896789006 4 2 65
254531565 254531566 0,419498089094878 55 1 60
254531565 254531567 0,0734406866982596 9 1 60
254531572 254531567 0,286025416170553 38 1 60
254531569 254531567 0,0763246137796965 10 1 60
34461489 254531568 0,042355083489643 5 2 65
34461487 254531568 0,0396823610107997 5 2 65
254531575 254531568 0,230277451457762 30 1 60
254531567 254531569 0,0763246137796965 10 1 60
254531575 254531569 0,108372784023524 14 1 60
254531570 254531569 0,258822745862589 34 1 60
254531569 254531570 0,258822745862589 34 1 60
254531571 254531570 0,15564435990802 20 1 60
254531572 254531570 0,0925466219657516 12 1 60
254531573 254531570 0,0982639373611876 13 1 60
254531570 254531571 0,15564435990802 20 1 60
254531578 254531571 0,0497651333543007 6 1 60
254531577 254531571 0,10348155661934 13 1 60
254531567 254531572 0,286025416170553 38 1 60
254531578 254531572 0,127611612312044 17 1 60
254531570 254531572 0,0925466219657516 12 1 60
254531570 254531573 0,0982639373611876 13 1 60
254531574 254531573 0,202553535756526 27 1 60
254531575 254531573 0,221473233332003 29 1 60
254531577 254531573 0,198131084502502 26 1 60
34461487 254531574 0,0933410186444341 12 2 65
34461484 254531574 0,0686124728495904 9 2 65
254531573 254531574 0,202553535756526 27 1 60
254531569 254531575 0,108372784023524 14 1 60
254531568 254531575 0,230277451457762 30 1 60
254531573 254531575 0,221473233332003 29 1 60
254531573 254531577 0,198131084502502 26 1 60
254531571 254531577 0,10348155661934 13 1 60
254531579 254531577 0,20103164572615 26 1 60
254531572 254531578 0,127611612312044 17 1 60
254531557 254531578 0,157858588973032 21 1 60
254531571 254531578 0,0497651333543007 6 1 60
34461481 254531579 0,13129877903092 17 2 65
34461477 254531579 0,0810752627329726 10 2 65
254531577 254531579 0,20103164572615 26 1 60
34461477 254531580 0,0423710157136737 5 2 65
254531581 254531580 0,0703525464217762 9 2 65
254531557 254531580 0,299429740968956 39 1 60
260860883 254531580 0,0946770793172875 12 1 60
254531580 254531581 0,0703525464217762 9 2 65
254531582 254531581 0,0700733685824305 9 2 65
254531558 254531581 0,272994311784065 36 1 60
260860876 254531581 0,155519696866476 20 1 60
254531581 254531582 0,0700733685824305 9 2 65
34461476 254531582 0,093753595425411 12 2 65
254531584 254531582 0,122642066460107 16 1 60
254531558 254531583 0,127136734954834 16 1 60
254531587 254531583 0,227950714852185 30 1 60
254531584 254531583 0,109092304141421 14 1 60
254531582 254531584 0,122642066460107 16 1 60
254531583 254531584 0,109092304141421 14 1 60
254531585 254531584 0,207212020713583 27 1 60
254531584 254531585 0,207212020713583 27 1 60
254531586 254531585 0,093246073999219 12 1 60
254531587 254531585 0,0666213342511739 8 1 60
34461476 254531586 0,0865831865577974 11 2 65
254531590 254531586 0,0720160967693639 9 2 65
254531607 254531586 0,0745062142001806 9 1 60
254531585 254531586 0,093246073999219 12 1 60
254531583 254531587 0,227950714852185 30 1 60
254531559 254531587 0,063444449549782 8 1 60
254531585 254531587 0,0666213342511739 8 1 60
254531603 254531587 0,0180126383216362 2 1 60
254531559 254531588 0,0408588905958791 5 1 60
254531589 254531588 0,0332616615866492 4 1 60
254531601 254531588 0,0153210699042876 2 1 60
254531588 254531589 0,0332616615866492 4 1 60
254531591 254531589 0,0772006800914856 10 1 60
254531586 254531590 0,0720160967693639 9 2 65
34461474 254531590 0,0391933850410039 5 2 65
254531559 254531590 0,159863496224362 21 1 60
254531589 254531591 0,0772006800914856 10 1 60
254531588 254531601 0,0153210699042876 2 1 60
254531603 254531601 0,0527673332253155 7 1 60
254531601 254531603 0,0527673332253155 7 1 60
254531587 254531603 0,0180126383216362 2 1 60
254531549 254531606 0,0729940554109427 9 1 60
254531550 254531606 0,0278550710583161 3 1 60
254531608 254531607 0,0965179553189085 12 1 60
254531586 254531607 0,0745062142001806 9 1 60
254531607 254531608 0,0965179553189085 12 1 60
260860883 254531609 0,11132142523906 14 1 60
59978723 254532612 0,0533248434298708 7 2 70
254532619 254532612 0,270008035134299 36 1 60
209147936 254532613 0,0839677089755823 11 1 60
254532614 254532613 0,121064189520128 16 1 60
209147947 254532614 0,271304530896936 36 1 60
209147942 254532614 0,0807388592201995 10 1 60
254532613 254532614 0,121064189520128 16 1 60
254532615 254532614 0,126828720392452 16 1 60
254532614 254532615 0,126828720392452 16 1 60
254532616 254532615 0,153311499504513 20 1 60
254532619 254532615 0,0765758058656695 10 1 60
254532620 254532615 0,131625425285729 17 1 60
254532615 254532616 0,153311499504513 20 1 60
254532625 254532616 0,0416295062201705 5 1 60
254532625 254532617 0,0642975764862442 8 1 60
254532618 254532617 0,0126326629771389 1 1 60
254532623 254532617 0,287809997945993 38 1 60
254532612 254532618 0,135288336297732 18 2 70
254532617 254532618 0,0126326629771389 1 1 60
209147942 254532619 0,128123337778949 17 1 60
254532612 254532619 0,270008035134299 36 1 60
34461514 254532619 0,0985334709984727 13 1 60
254532615 254532619 0,0765758058656695 10 1 60
254532615 254532620 0,131625425285729 17 1 60
254532621 254532620 0,0314859986768086 4 1 60
254532620 254532621 0,0314859986768086 4 1 60
254532622 254532621 0,0346086750411254 4 1 60
254532621 254532622 0,0346086750411254 4 1 60
254532623 254532622 0,127581813034083 17 1 60
254532622 254532623 0,127581813034083 17 1 60
254532617 254532623 0,287809997945993 38 1 60
254532626 254532623 0,104689938568803 13 1 60
254532616 254532625 0,0416295062201705 5 1 60
254532617 254532625 0,0642975764862442 8 1 60
254532623 254532626 0,104689938568803 13 1 60
254532627 254532626 0,0571249707205019 7 1 60
254532628 254532627 0,0615179050204242 8 1 60
209147950 254532627 0,0328928069841769 4 1 60
254532626 254532627 0,0571249707205019 7 1 60
254532644 254532627 0,0710889413824626 9 1 60
209147947 254532628 0,0396213843480809 5 1 60
254532627 254532628 0,0615179050204242 8 1 60
254532644 254532629 0,160565780186586 21 1 60
209148076 254532630 0,0508378485956223 6 1 60
254025098 254532630 0,0743910576296208 9 1 60
254532631 254532630 0,155032604214364 20 1 60
254532632 254532631 0,0874895952143728 11 1 60
209148041 254532631 0,0736728702785329 9 1 60
254532641 254532631 0,159952605927206 21 1 60
254532630 254532631 0,155032604214364 20 1 60
254025097 254532632 0,0764750959419676 10 1 60
254532631 254532632 0,0874895952143728 11 1 60
254025098 254532632 0,14763456852268 19 1 60
254025086 254532632 0,250080656644851 33 1 60
209148101 254532633 0,0843116466767671 11 1 60
209148098 254532633 0,0330176116720958 4 1 60
254532634 254532633 0,0817205432876439 10 1 60
254025098 254532634 0,0745576465745161 9 1 60
254025099 254532634 0,0917372030645411 12 1 60
254532633 254532634 0,0817205432876439 10 1 60
254025097 254532634 0,149190229483627 19 1 60
254532637 254532635 0,0215416094103772 2 1 60
254025090 254532636 0,0226049634287214 3 1 60
254025091 254532636 0,0705270766913977 9 1 60
254025097 254532637 0,109320669009429 14 1 60
254532635 254532637 0,0215416094103772 2 1 60
254532638 254532637 0,0316491812773245 4 1 60
254532637 254532638 0,0316491812773245 4 1 60
254532639 254532638 0,0183004387120988 2 1 60
254532638 254532639 0,0183004387120988 2 1 60
254532640 254532639 0,0340860705876951 4 1 60
254025090 254532640 0,0425714495982987 5 1 60
254025092 254532640 0,0426322537318465 5 1 60
254532639 254532640 0,0340860705876951 4 1 60
254532642 254532641 0,0807777993725 10 1 60
254532631 254532641 0,159952605927206 21 1 60
209148031 254532642 0,0882566836096958 11 1 60
254025085 254532642 0,0501079771723819 6 1 60
254532643 254532642 0,0782044024691951 10 1 60
